id,u,v,geometry
2826,12254739020,12254739242,"LINESTRING (2.3065578 41.8799408, 2.3066102 41.8798625, 2.3066297 41.8798073, 2.3066453 41.8797811, 2.3066668 41.8797593, 2.3066844 41.8797346, 2.3067058 41.8797114, 2.3067293 41.8796925, 2.3067507 41.8796736, 2.3067781 41.8796561, 2.3068073 41.8796387, 2.3068405 41.8796242, 2.3068718 41.8796096, 2.306901 41.8795951, 2.3069303 41.8795806, 2.3069518 41.8795617, 2.3069615 41.8795326, 2.3069576 41.879505, 2.3069401 41.8794803, 2.3069245 41.8794599, 2.3069049 41.8794367, 2.3068893 41.879412, 2.3068698 41.8793902, 2.3068542 41.8793684, 2.3068405 41.8793451, 2.3068288 41.8793233, 2.306823 41.8792972, 2.306823 41.8792695, 2.3068308 41.8792448, 2.3068581 41.8792259, 2.3068815 41.879207, 2.3069108 41.8791896, 2.3069362 41.8791678, 2.3069635 41.8791475, 2.3069928 41.8791315, 2.307024 41.8791126, 2.3070572 41.8791009, 2.3070865 41.8790864, 2.3071177 41.8790748, 2.307145 41.8790603, 2.3071763 41.8790472, 2.3072055 41.8790355, 2.3072407 41.8790254, 2.3072758 41.8790137, 2.3073129 41.879005, 2.3073461 41.8789963, 2.3073812 41.8789876, 2.3074144 41.8789789, 2.3074535 41.8789701, 2.3075179 41.8789614, 2.3075608 41.8789571, 2.307596 41.8789527, 2.307633 41.8789454, 2.3076662 41.8789367, 2.3077072 41.8789294, 2.3077424 41.8789222, 2.3077755 41.8789135, 2.3078107 41.8789018, 2.3078439 41.8788902, 2.307877 41.8788829, 2.3079122 41.8788757, 2.3079473 41.8788699, 2.3079844 41.8788699, 2.3080215 41.8788699, 2.3080566 41.8788728, 2.3080937 41.8788786, 2.3081269 41.8788844, 2.308162 41.8788902, 2.3081972 41.8788931, 2.3082323 41.8788931, 2.3082674 41.8788917, 2.3083026 41.8788858, 2.3083358 41.8788728, 2.308365 41.8788626, 2.3084002 41.8788466, 2.3084295 41.8788233, 2.3084724 41.8787231, 2.3084802 41.8786955, 2.3084919 41.8786707, 2.3085075 41.8786489, 2.3085271 41.8786213, 2.3085544 41.8786068, 2.3085876 41.8785923, 2.3086247 41.8785806, 2.3086598 41.8785705, 2.308693 41.8785603, 2.3087242 41.8785501, 2.3087555 41.8785414, 2.3087906 41.8785298, 2.3088218 41.8785196, 2.308857 41.8785109, 2.308894 41.8785036, 2.3089253 41.878492, 2.3089526 41.8784789, 2.3089819 41.8784629, 2.3090053 41.8784455, 2.3090346 41.878428, 2.3090697 41.8784135, 2.3091049 41.8783946, 2.3091302 41.8783772, 2.3091634 41.8783612, 2.3091986 41.8783452, 2.3092278 41.8783321, 2.3092649 41.878319, 2.3092962 41.8783074, 2.3093313 41.8783016, 2.3093664 41.8782987, 2.3094074 41.8782943, 2.3094445 41.87829, 2.3094797 41.8782827, 2.3095109 41.8782711, 2.309546 41.8782565, 2.3095773 41.8782405, 2.3096124 41.8782216, 2.3096456 41.8782057, 2.3096749 41.8781897, 2.309708 41.878178, 2.3097412 41.8781693, 2.3097764 41.8781562, 2.3098076 41.8781461, 2.3098427 41.8781359, 2.3098798 41.8781301, 2.3099169 41.8781243, 2.3099559 41.8781214, 2.3099969 41.8781214, 2.3100399 41.8781214, 2.3100867 41.8781184, 2.3102429 41.8780908, 2.3102683 41.8780734, 2.3102878 41.8780516, 2.3102936 41.8780269, 2.3103054 41.8780036, 2.3103132 41.8779789, 2.3103229 41.8779542, 2.3103385 41.8779324, 2.3103678 41.8779164, 2.3103971 41.8779004, 2.3104264 41.8778859, 2.3104615 41.8778728, 2.3104928 41.8778597, 2.310524 41.8778452, 2.3105552 41.8778307, 2.3105904 41.8778161, 2.3106216 41.8778031, 2.3106528 41.8777929, 2.3106821 41.8777754, 2.3107036 41.8777536, 2.3107211 41.8777275, 2.3107348 41.8777028, 2.3107504 41.8776766, 2.3107699 41.877649, 2.3107914 41.8776257, 2.3108168 41.8776054, 2.3108461 41.8775894, 2.3108773 41.8775778, 2.3109144 41.8775647, 2.3109515 41.8775574, 2.3109866 41.8775487, 2.3110218 41.87754, 2.3110608 41.8775313, 2.3111076 41.8775182, 2.3111408 41.8775022, 2.3111662 41.8774804, 2.3112345 41.8773961, 2.3112638 41.8773801, 2.3112872 41.8773612, 2.311297 41.877338, 2.3113009 41.8773118, 2.3113107 41.8772885, 2.3113302 41.8772638, 2.3113595 41.8772406, 2.3113829 41.8772202, 2.3114043 41.8771984, 2.31142 41.8771737, 2.3114336 41.8771505, 2.3114473 41.8771287, 2.311459 41.8771054, 2.3114785 41.8770836, 2.3115 41.8770589, 2.3115215 41.8770342, 2.3115468 41.8770138, 2.3115742 41.8769979, 2.3116054 41.876979, 2.3116308 41.876963, 2.3116581 41.8769484, 2.3116913 41.8769295, 2.3117225 41.8769121, 2.3117518 41.8769005, 2.311785 41.8768874, 2.3118201 41.8768743, 2.3118553 41.8768671, 2.3118982 41.8768569, 2.3119314 41.8768511, 2.3119646 41.8768482, 2.3119978 41.8768438, 2.3120349 41.8768394, 2.31207 41.8768365, 2.3121032 41.8768351, 2.3121364 41.8768351, 2.3121695 41.8768351, 2.3122027 41.8768351, 2.3122398 41.8768351, 2.3122769 41.8768336, 2.312314 41.8768336, 2.312353 41.8768336, 2.3123921 41.8768336, 2.3124292 41.8768336, 2.3124643 41.8768322, 2.3125033 41.8768293, 2.3125385 41.8768205, 2.3125541 41.8767973, 2.3125619 41.8767697, 2.3125658 41.8767421, 2.3125697 41.8767144, 2.3125775 41.8766868, 2.3125873 41.8766592, 2.3126126 41.8766389, 2.3126322 41.8766185, 2.3126536 41.8765982, 2.312679 41.8765807, 2.3127142 41.8765764, 2.3127434 41.8765894)"
2827,12254753435,12254753440,"LINESTRING (2.3085817 41.8846774, 2.3086208 41.8845451, 2.3086266 41.8844637, 2.3085915 41.8843678)"
2828,12254753439,12254753440,"LINESTRING (2.3083221 41.8841396, 2.3083455 41.8842545, 2.3083826 41.8842879, 2.3084802 41.8843416, 2.3085915 41.8843678)"
2829,12254753440,12254753460,"LINESTRING (2.3085915 41.8843678, 2.3086832 41.8843678, 2.3088238 41.8843518, 2.309101 41.8841426, 2.3093118 41.8840379, 2.3095655 41.8838141, 2.3099442 41.8834566, 2.3101902 41.8832241, 2.3104869 41.8829625, 2.3108734 41.8827241, 2.3110803 41.8825846, 2.3112872 41.8823695, 2.3113868 41.8821748, 2.3114278 41.8820847, 2.3114492 41.8819597, 2.3114258 41.8818638, 2.3114024 41.8817998, 2.3113687 41.8817402)"
2830,12254761333,12254761341,"LINESTRING (2.3230194 41.8912754, 2.3231204 41.8911949, 2.323259 41.8910583, 2.3233156 41.8909726, 2.3233273 41.8909173, 2.3232941 41.8908665, 2.3232434 41.8907924, 2.3232199 41.8907052, 2.3232824 41.8905483)"
2831,12254765418,12254765436,"LINESTRING (2.3180041 41.8890544, 2.3179924 41.8889847, 2.3179807 41.8888917, 2.3179553 41.8888306, 2.3178265 41.8887754, 2.3175435 41.8887725, 2.3170828 41.8888524, 2.316788 41.8890094, 2.3165069 41.8891881, 2.3163781 41.8892986, 2.3160131 41.8895703, 2.3157476 41.8897258, 2.3154938 41.8898551, 2.315445 41.8898653)"
2832,12254765434,12254765436,"LINESTRING (2.3151646 41.8903433, 2.3151835 41.8902983, 2.3152088 41.8901719, 2.3153006 41.8899743, 2.3153591 41.8899002, 2.315445 41.8898653)"
2833,12254765434,12254765439,"LINESTRING (2.3151646 41.8903433, 2.315154 41.8902299, 2.3151272 41.8900542, 2.3151272 41.8899464, 2.3151486 41.8897747, 2.3152774 41.8896269, 2.3153177 41.8895738)"
2834,12254765436,12254765439,"LINESTRING (2.315445 41.8898653, 2.3153689 41.8897926, 2.3153435 41.8896764, 2.3153177 41.8895738)"
2835,12254765525,12254765537,"LINESTRING (2.3140767 41.8844666, 2.3142719 41.8841905, 2.3144924 41.8838679, 2.3149082 41.8833491, 2.3151054 41.8831093, 2.3152869 41.8828288, 2.3156344 41.8823376, 2.3158101 41.8821457, 2.3160131 41.8820207, 2.3162239 41.8818492, 2.3162805 41.8816443, 2.3162434 41.8814162, 2.3162571 41.8812999)"
2836,12254765537,12254789638,"LINESTRING (2.3162571 41.8812999, 2.3163106 41.8813875, 2.31645 41.8815393, 2.3166271 41.8816751, 2.3167183 41.8818308, 2.3167183 41.8819866, 2.3166592 41.8821463, 2.3166432 41.8824139, 2.3164983 41.8825617, 2.3163642 41.8827814, 2.3163642 41.8829931, 2.3164393 41.8831688, 2.3164715 41.8833924, 2.3163964 41.8835801, 2.3162784 41.8837279, 2.3161979 41.8838837, 2.3161764 41.8840714, 2.3160906 41.8842232, 2.3158546 41.884351, 2.3156239 41.8844268, 2.3154576 41.8845746, 2.3153181 41.8846625, 2.3151733 41.8847184, 2.3150972 41.8848741)"
2837,12254789627,12254789638,"LINESTRING (2.3129991 41.8853706, 2.3130792 41.8853342, 2.3131885 41.8853429, 2.3133076 41.8853618, 2.3136043 41.8853749, 2.3139146 41.8853299, 2.3143695 41.885218, 2.3147813 41.8851002, 2.3148731 41.8850232, 2.3149473 41.8849418, 2.3150332 41.8848866, 2.3150972 41.8848741)"
2838,12323327071,12323327089,"LINESTRING (2.3779151 41.8063483, 2.3780516 41.806017, 2.3781405 41.805988, 2.3784787 41.8060554, 2.3787467 41.8060809, 2.3789914 41.8061344, 2.379127 41.8060902, 2.3792798 41.8060879, 2.3794123 41.8059485, 2.3798564 41.8058265, 2.3800466 41.8058439, 2.3801526 41.8058114, 2.3802243 41.8057591, 2.380271 41.8056162, 2.3803412 41.8054478, 2.3804035 41.8053618, 2.3804066 41.805227, 2.3804549 41.805126, 2.3804963 41.8049304)"
2839,12323345503,12323345505,"LINESTRING (2.3769357 41.8110319, 2.376745 41.8114692, 2.3769088 41.8118529)"
2840,12323345505,12323345515,"LINESTRING (2.3769088 41.8118529, 2.3773418 41.8121844, 2.3774706 41.8128386, 2.3775759 41.813266, 2.3775174 41.8136323, 2.3772482 41.8141295, 2.3772365 41.8146441, 2.3773887 41.8149842, 2.3773653 41.8151848, 2.3774121 41.8155076, 2.3774578 41.8158866)"
2841,12323345505,12323930901,"LINESTRING (2.3769088 41.8118529, 2.3765835 41.8117864, 2.3759758 41.8122272, 2.374921 41.8128878, 2.3746369 41.8134067, 2.3746653 41.8139468, 2.3740969 41.8145081, 2.3732349 41.8149891, 2.3731165 41.8160224, 2.3730597 41.816679, 2.372946 41.8174732, 2.3728181 41.8179074, 2.372335 41.8181403)"
2842,12323907938,12337025233,"LINESTRING (2.4055497 41.8213077, 2.4055816 41.8214071, 2.4056668 41.8215766, 2.405949 41.8219292, 2.4060735 41.8221292, 2.4060679 41.8223621, 2.4059905 41.8226157, 2.4059683 41.8229559, 2.4061205 41.8235249, 2.4064276 41.8238197, 2.4064504 41.823906)"
2843,12323930901,12323930911,"LINESTRING (2.372335 41.8181403, 2.3718804 41.8190404, 2.3712836 41.8201417, 2.3710976 41.8203114)"
2844,12323930905,12323930911,"LINESTRING (2.3701185 41.8212959, 2.3704595 41.8208935, 2.3710976 41.8203114)"
2845,12323930991,12323931002,"LINESTRING (2.401197 41.8442181, 2.4007104 41.8442702, 2.4002259 41.8442624, 2.3999942 41.8443722, 2.3994044 41.8443879, 2.3990568 41.8444899, 2.3984038 41.8448587, 2.3982564 41.8450705, 2.3978562 41.8453687, 2.3978667 41.8456197, 2.3980036 41.8458394, 2.3983198 41.846153)"
2846,12323931022,12323931023,"LINESTRING (2.4030816 41.8382787, 2.4029791 41.837814, 2.4030007 41.8377677)"
2847,12323931028,12323931145,"LINESTRING (2.4091474 41.8407274, 2.4100743 41.8404297, 2.4107839 41.8398373, 2.4110775 41.8395274, 2.4114445 41.8389259, 2.4114934 41.8383153, 2.411261 41.8380965, 2.4112487 41.8379234, 2.4116646 41.8371487, 2.41142 41.8370028, 2.4113099 41.8368023, 2.411053 41.8362919, 2.410894 41.8359182, 2.4111386 41.8354443, 2.411212 41.8351617, 2.411053 41.8351253, 2.4102334 41.8354807, 2.4100254 41.8356904, 2.4089 41.8360185, 2.4085697 41.8359729, 2.4084351 41.8355901, 2.4086675 41.8352711, 2.4092914 41.8349886, 2.4093448 41.834913)"
2848,12323931057,12323931145,"LINESTRING (2.4090223 41.8332021, 2.4094138 41.8333024, 2.4095973 41.8335029, 2.409585 41.8337854, 2.4093404 41.8342594, 2.4094138 41.8344782, 2.4094138 41.8348154, 2.4093448 41.834913)"
2849,12323931057,12323931092,"LINESTRING (2.4090223 41.8332021, 2.408692 41.8332203, 2.4081048 41.833038, 2.4078235 41.8330198, 2.4074809 41.8327099)"
2850,12323931068,12323931297,"LINESTRING (2.4059273 41.8404115, 2.4054992 41.8402839, 2.4056337 41.8399922, 2.4060772 41.8395957)"
2851,12323931068,12323931291,"LINESTRING (2.4059273 41.8404115, 2.4058531 41.8408853, 2.4057408 41.8409871, 2.4053356 41.8410781, 2.4047664 41.8411897)"
2852,12323931076,12323931308,"LINESTRING (2.4063433 41.8375041, 2.4061598 41.8377229, 2.4063555 41.8379416, 2.4063439 41.8380074)"
2853,12323931076,12323931079,"LINESTRING (2.4063433 41.8375041, 2.405964 41.8369208, 2.4063555 41.8366565, 2.4068937 41.8364651)"
2854,12323931079,12323931092,"LINESTRING (2.4068937 41.8364651, 2.4071506 41.8363831, 2.4067592 41.8359547, 2.406857 41.8354352, 2.4068693 41.8351435, 2.40649 41.8347972, 2.4064778 41.8339951, 2.4064533 41.8333388, 2.4065145 41.8329378, 2.4063677 41.8324365, 2.4067102 41.8324273, 2.4072852 41.8325823, 2.4074809 41.8327099)"
2855,12323931176,12323931198,"LINESTRING (2.3914685 41.8320231, 2.3913905 41.8321195, 2.3913208 41.8322734, 2.391184 41.8324033, 2.3910257 41.8325152, 2.3908165 41.8326192, 2.3906904 41.8326771, 2.3905537 41.8326731, 2.3903632 41.8326511, 2.3902479 41.8327111, 2.3901647 41.832833, 2.3901352 41.8329469, 2.390036 41.8330808, 2.3899153 41.8331907, 2.3895827 41.8332147, 2.3893118 41.8332227, 2.3892179 41.8332547, 2.3891455 41.8333926, 2.3889524 41.8336544, 2.3888451 41.8338962, 2.3886842 41.834108, 2.3885742 41.8343019, 2.3884857 41.8345017, 2.3884642 41.8346756, 2.3885152 41.8348015, 2.3884776 41.8349214, 2.3883757 41.8351032, 2.3882848 41.8352473, 2.3883972 41.8352841)"
2856,12323931177,12323931198,"LINESTRING (2.385372 41.8312799, 2.3847548 41.8314426, 2.3844113 41.8315473, 2.3846611 41.8317742, 2.3849343 41.8322919, 2.3850514 41.8324722, 2.3846923 41.832699, 2.3842473 41.8327921, 2.3841146 41.833048, 2.3842083 41.8337228, 2.3843098 41.8341765, 2.3842864 41.8345138, 2.3846299 41.8347407, 2.3852232 41.8347989, 2.3856369 41.8348745, 2.3856838 41.8347814, 2.3855042 41.8344557, 2.3856057 41.8343044, 2.3861053 41.834508, 2.3871046 41.834921, 2.3879633 41.8352991, 2.3883972 41.8352841)"
2857,12323931208,12323931242,"LINESTRING (2.3850811 41.8381293, 2.3855459 41.8378832, 2.3858885 41.8380472, 2.3863778 41.8381566, 2.3863655 41.837947, 2.386549 41.8378467, 2.3865735 41.837546, 2.3868426 41.837309, 2.3870735 41.8372131)"
2858,12323931208,12323931222,"LINESTRING (2.3850811 41.8381293, 2.3850933 41.838348, 2.3853502 41.8384483, 2.3856927 41.8386305, 2.3860719 41.838667, 2.3859741 41.8390407, 2.3857294 41.8394326, 2.3855949 41.8396878, 2.3856927 41.8397971, 2.3859374 41.8398792, 2.3858028 41.8400614, 2.3857417 41.8402437, 2.3861698 41.8404533, 2.3862554 41.8410548, 2.3864477 41.8416218)"
2859,12323931297,12323931299,"LINESTRING (2.4060772 41.8395957, 2.4063066 41.8393907, 2.4062566 41.8391943)"
2860,12323931299,12323931303,"LINESTRING (2.4062566 41.8391943, 2.406172 41.8388621, 2.4062557 41.8384693)"
2861,12323931303,12323931308,"LINESTRING (2.4062557 41.8384693, 2.4062943 41.8382879, 2.4063439 41.8380074)"
2862,12323931332,12323931348,"LINESTRING (2.399856 41.8409296, 2.4003026 41.841264, 2.4006599 41.8412984, 2.4006305 41.8411356, 2.40087 41.8410604, 2.4013029 41.8412139, 2.4018157 41.841192, 2.4021141 41.8410667, 2.4022864 41.8407097, 2.4024588 41.8405031, 2.4028286 41.840381, 2.4029673 41.8403778, 2.4031228 41.8405281, 2.4032447 41.8404373, 2.4030472 41.8400616, 2.402837 41.839952, 2.4029875 41.8397552)"
2863,12323931351,12323931377,"LINESTRING (2.4128105 41.841142, 2.412945 41.840869, 2.4130535 41.8408097, 2.4134733 41.840896, 2.413741 41.8408744, 2.4139509 41.840896, 2.4141897 41.8408771, 2.4143055 41.8407639, 2.4143128 41.8404296, 2.4143671 41.8402651, 2.4146167 41.8401169, 2.4149533 41.8400063, 2.415127 41.8398122, 2.4150799 41.8393836, 2.4150654 41.8392299, 2.4152066 41.8389334, 2.41525 41.8385128, 2.4152355 41.8382163, 2.4151848 41.8380976, 2.4151704 41.8379655, 2.4152645 41.8378173, 2.4154309 41.8378226, 2.4158905 41.8382378, 2.416455 41.8385694, 2.4168234 41.8387853, 2.4170127 41.8388507, 2.4171697 41.8388971)"
2864,12323931377,12323931465,"LINESTRING (2.4171697 41.8388971, 2.4172558 41.8389444, 2.4172895 41.8390178)"
2865,12323931377,12323931382,"LINESTRING (2.4171697 41.8388971, 2.4175046 41.8389006, 2.4177355 41.8389247, 2.4180357 41.8389986, 2.4183174 41.8389161, 2.4185022 41.8389212)"
2866,12323931382,12323931387,"LINESTRING (2.4185022 41.8389212, 2.4187169 41.8389814, 2.4189132 41.8389522, 2.4191488 41.8389539, 2.4192157 41.838935, 2.4192504 41.8388645)"
2867,12323931382,12323931408,"LINESTRING (2.4185022 41.8389212, 2.4183411 41.8389375, 2.4182557 41.838996, 2.418191 41.8391353, 2.4180756 41.8392489, 2.4180474 41.8392678)"
2868,12323931387,12323931391,"LINESTRING (2.4192504 41.8388645, 2.4195229 41.8389969, 2.4196291 41.8391586, 2.4196106 41.8393341)"
2869,12323931401,12323931407,"LINESTRING (2.4179443 41.8394122, 2.4178816 41.8393108, 2.4178096 41.8392451)"
2870,12323931401,12323931408,"LINESTRING (2.4179443 41.8394122, 2.4179624 41.8393246, 2.4180474 41.8392678)"
2871,12323931407,12323931408,"LINESTRING (2.4178096 41.8392451, 2.4180474 41.8392678)"
2872,12323931407,12323931465,"LINESTRING (2.4178096 41.8392451, 2.4177685 41.8392076, 2.4176299 41.8391663, 2.4173135 41.83907, 2.4172895 41.8390178)"
2873,12323931449,12323931465,"LINESTRING (2.4192222 41.8439263, 2.4194452 41.8433192, 2.4197971 41.842926, 2.4197588 41.8426524, 2.419231 41.8419743, 2.4187338 41.8415411, 2.4183054 41.8414898, 2.4178693 41.8413531, 2.4172267 41.8408287, 2.4170279 41.8403272, 2.4167754 41.8398086, 2.4163394 41.839535, 2.4162017 41.8392615, 2.416194 41.8391247, 2.4162705 41.8390107, 2.4166301 41.8390962, 2.4172895 41.8390178)"
2874,12323931485,12370749184,"LINESTRING (2.3880088 41.8145185, 2.3878678 41.8144236, 2.3874413 41.8142757, 2.3872857 41.8141317, 2.387385 41.8140138, 2.3878731 41.8141097, 2.3879757 41.8139969, 2.3884199 41.8135385, 2.3887079 41.8132547, 2.3889667 41.8131055, 2.3892547 41.8128872, 2.3896501 41.8125997, 2.3900358 41.8124469, 2.3906167 41.8122941, 2.3907988 41.8122382)"
2875,12323981371,12323981390,"LINESTRING (2.3688371 41.8308118, 2.3693146 41.8311865, 2.368943 41.8316777, 2.3687872 41.8319724, 2.368955 41.8323208, 2.368943 41.8326602, 2.3682118 41.8331782, 2.3678402 41.8335087, 2.3678162 41.8338749, 2.3679001 41.8340892, 2.368044 41.8342679, 2.3680679 41.8345804, 2.3681878 41.8350002, 2.3684755 41.8352503, 2.3685954 41.8357772, 2.3692307 41.8361613, 2.3694824 41.8366257, 2.3701657 41.8370901, 2.3708969 41.8374027, 2.3711862 41.837513)"
2876,12324075393,12324087934,"LINESTRING (2.3216922 41.8662101, 2.3220355 41.8658055, 2.3224011 41.8653971, 2.3229057 41.8653934, 2.3229739 41.8652954, 2.3230251 41.8651629, 2.3232152 41.8650939, 2.32336 41.8650104, 2.3235548 41.8649706, 2.3236999 41.8648454, 2.3237076 41.8647317, 2.3241583 41.8647174, 2.3242843 41.8646293, 2.3243836 41.864396, 2.324185 41.8643363, 2.3239024 41.8643306, 2.3235892 41.8641799, 2.3233409 41.8641429, 2.3231805 41.864012, 2.3232225 41.863867, 2.3235548 41.8636479, 2.3240819 41.8633237, 2.3248038 41.8628998, 2.3249833 41.8627149, 2.3253423 41.8624106, 2.3255524 41.8623338, 2.3260298 41.8621916, 2.3264537 41.8619611, 2.3266715 41.8617563, 2.3268357 41.8614719, 2.326851 41.8613012, 2.3267975 41.8610651, 2.3269503 41.8610082, 2.3270496 41.8607636, 2.3271222 41.8605389, 2.3267135 41.8604706, 2.3265416 41.860317, 2.326427 41.8601975, 2.3263468 41.8601577, 2.326385 41.8600154, 2.3261597 41.8599443, 2.3260906 41.8598811)"
2877,12339706595,12339706600,"LINESTRING (2.3013931 41.8815195, 2.3012597 41.8815145)"
2878,12339706597,12339706598,"LINESTRING (2.3000052 41.8814673, 2.3004162 41.8814827)"
2879,12339706598,12339706599,"LINESTRING (2.3004162 41.8814827, 2.3005453 41.8814876)"
2880,12339706599,12339730401,"LINESTRING (2.3005453 41.8814876, 2.3010587 41.8815069)"
2881,12339706600,12339730401,"LINESTRING (2.3012597 41.8815145, 2.3010587 41.8815069)"
2882,12339730403,12339730404,"LINESTRING (2.3002593 41.8808611, 2.3004876 41.8808638)"
2883,12339730404,12339730405,"LINESTRING (2.3004876 41.8808638, 2.3005909 41.8808651)"
2884,12339730405,12339730406,"LINESTRING (2.3005909 41.8808651, 2.3009198 41.8808692)"
2885,12339730406,12339730407,"LINESTRING (2.3009198 41.8808692, 2.30102 41.8808705, 2.3012001 41.8808735)"
2886,12339730407,12339730408,"LINESTRING (2.3012001 41.8808735, 2.3015694 41.8808796)"
2887,12339730408,12339730410,"LINESTRING (2.3015694 41.8808796, 2.3017709 41.8808829)"
2888,12339730409,12339730410,"LINESTRING (2.3018872 41.8808848, 2.3017709 41.8808829)"
2889,12574070590,12574070594,"LINESTRING (2.3929675 41.8458091, 2.3927918 41.8458758, 2.3926981 41.8459169, 2.3926588 41.845953, 2.3926421 41.8459917)"
2890,12574070594,12574101846,"LINESTRING (2.3926421 41.8459917, 2.3926095 41.8459246, 2.3925791 41.8457415, 2.3926973 41.8456026, 2.3926913 41.8455504, 2.3926665 41.8455058, 2.3926204 41.8454523, 2.3924674 41.8453415, 2.3924101 41.8453263, 2.3922981 41.8453237, 2.3920904 41.8452976, 2.3912701 41.8451872)"
2891,12574101832,12574101846,"LINESTRING (2.389177 41.8448649, 2.3893491 41.8449245, 2.389903 41.8451008, 2.3903628 41.8451913, 2.3907706 41.8451632, 2.3911108 41.8451741, 2.3912701 41.8451872)"
2892,12574125763,12574129736,"LINESTRING (2.3413108 41.8557931, 2.3413345 41.855695, 2.3413808 41.8555647, 2.3414709 41.8554189, 2.3417464 41.8552886, 2.3420501 41.8553039, 2.3423538 41.8554572, 2.3423808 41.8555001, 2.3424011 41.855626, 2.342418 41.8556663, 2.342435 41.8557091, 2.3424586 41.8557494, 2.3424992 41.8557847, 2.3425601 41.8557897, 2.3426142 41.8557771, 2.342648 41.8557419, 2.3426852 41.8557016, 2.3427123 41.8556562, 2.3427427 41.8556109, 2.3427698 41.8555655, 2.3427968 41.8555278, 2.3428205 41.8554875, 2.3428577 41.8554446, 2.3428881 41.8554069, 2.3429219 41.8553691, 2.3429524 41.8553313, 2.3429828 41.8552935, 2.3430099 41.8552532, 2.3430504 41.8552154, 2.3430877 41.8551827, 2.3431282 41.8551499, 2.3431756 41.8551197, 2.3432263 41.8550895, 2.3432737 41.8550643, 2.3433311 41.8550341, 2.3433886 41.8550038, 2.343436 41.8549812, 2.3434901 41.8549585, 2.3435442 41.8549358, 2.3436017 41.8549182, 2.3436727 41.8549006, 2.3437437 41.854898, 2.3438046 41.854898, 2.3438655 41.8549031, 2.343923 41.8549207, 2.3439737 41.8549434, 2.3440413 41.8549711, 2.3440921 41.8549963, 2.3441495 41.8550265, 2.3442037 41.8550592, 2.3442544 41.855097, 2.3442983 41.8551323, 2.3443322 41.8551701, 2.3443694 41.8552104, 2.3444099 41.8552507, 2.3444336 41.855291, 2.3444438 41.8553363, 2.3444438 41.8553817, 2.3444336 41.8554295, 2.3444336 41.8554749, 2.3444336 41.8555177, 2.3444336 41.855563, 2.3444505 41.8556033, 2.3445013 41.8556285, 2.3445587 41.8556386, 2.3446196 41.8556386, 2.3446805 41.8556386, 2.3447481 41.8556461, 2.3448158 41.8556461, 2.3448766 41.8556512, 2.3449341 41.8556663, 2.3449882 41.855694, 2.3450254 41.8557242, 2.3450593 41.855762, 2.3450931 41.8558048, 2.3451201 41.8558451, 2.3451438 41.8558829, 2.3451573 41.8559257, 2.3451675 41.8559711, 2.3451776 41.8560215, 2.3451878 41.8560693, 2.3452013 41.8561121, 2.3452317 41.8561499, 2.3452892 41.8561726, 2.3453535 41.8561751, 2.3454177 41.8561575, 2.3454143 41.8561121, 2.3454042 41.8560668, 2.3453907 41.8560215, 2.3453602 41.8559862, 2.3453535 41.8559409, 2.345367 41.855893, 2.3454008 41.8558577, 2.345438 41.85582, 2.3454752 41.8557822, 2.3455057 41.8557469, 2.3455259 41.8557016, 2.3455192 41.8556587, 2.3454921 41.8556235)"
2893,12574125763,12574127463,"LINESTRING (2.3413108 41.8557931, 2.3412675 41.8557967, 2.3411869 41.8558155, 2.3411012 41.8558417, 2.3410256 41.8558642, 2.34094 41.8558943, 2.3408594 41.855928, 2.3407586 41.8559581, 2.3406931 41.8559956, 2.3406125 41.8560143, 2.3405269 41.8560331, 2.3404362 41.8560331, 2.3403405 41.8560181, 2.3402598 41.8559806, 2.3401944 41.855928, 2.340149 41.8558717, 2.3401137 41.8558117, 2.3400634 41.8557517, 2.3400079 41.8556991, 2.3399411 41.8556544, 2.3399076 41.8556427, 2.3398718 41.8556294, 2.3398339 41.8556228, 2.3398004 41.8556111, 2.3397646 41.8556028, 2.3397199 41.8555928, 2.3396753 41.8555845, 2.3396351 41.8555745, 2.3395904 41.8555679, 2.3392621 41.8555213, 2.3392241 41.8555163, 2.3391772 41.8555096, 2.3391392 41.8555063, 2.339099 41.8554963, 2.3390655 41.8554847, 2.3390476 41.8554597, 2.3390365 41.8554314, 2.3390275 41.8554032, 2.3390052 41.8553815, 2.3389695 41.8553682, 2.338936 41.8553599, 2.338898 41.8553516, 2.33886 41.8553449, 2.3388221 41.8553416, 2.3387819 41.8553366, 2.3387417 41.8553333, 2.3386992 41.8553283, 2.3386545 41.8553216, 2.3386188 41.8553166, 2.3385764 41.8553083, 2.3385496 41.85529, 2.3385295 41.8552651, 2.3385094 41.8552401, 2.3384915 41.8552152, 2.3384714 41.8551869, 2.3384535 41.8551619, 2.3384312 41.855137, 2.3384089 41.8551153, 2.338382 41.8550954, 2.338353 41.8550754, 2.3383173 41.8550638, 2.3382815 41.8550521, 2.3382436 41.8550421, 2.3382011 41.8550322, 2.3381654 41.8550205, 2.3381274 41.8550122, 2.3380895 41.8550022, 2.338047 41.8549939, 2.3380113 41.8549823, 2.3379778 41.8549706)"
